DDCTransactionIdA5ADDBBF44DF5CF2CF2CE183BFF07441_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.10.15-06.54.46, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.184247ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_139, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/ThirdPersonShooter2/Content/FPWeapon/Materials/MaterialLayers/ML_SoftMetal_UE4.uasset, FlushAsyncLoading=0.032302ms, FlushStreamingFunc=0.008151ms, BlockTillAllRequestsFinished=0.006039ms, ResetLoadersForSaveUnMarkAllObjects=0.470016ms, TagPackageExports=0.182029ms, BeginCacheForCookedPlatformData=0.007246ms, SerializeImports=0.292514ms, GatherLocalizableTextData=0.007246ms, MarkNames=0.016905ms, SerializeSummary=0.013281ms, SerializeNames=0.087243ms, SerializeGatherableTextData=0.002716ms, BuildExportMap=0.112902ms, SortExportsNonSeekfree=0.308514ms, SortExportsSeekfreeConstructor=0.017811ms, SortExportsSeekfreeInner=0.593178ms, SortExportsSeekfree=0.004530ms, BuildDependencyMap=0.026263ms, SerializeImportMap=0.006340ms, SerializeExportMap=0.006337ms, SerializeDependencyMap=0.003621ms, SerializeStringAssetReferenceMap=0.002414ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.038039ms, SerializeExports=0.167236ms, SerializeBulkData=0.015397ms, AsyncWrite=0.322402ms, UnaccountedTime=1.325525ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdA5ADDBBF44DF5CF2CF2CE183BFF07441_224, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_315FAD6D4390607D259D4CBB02149__D88DBC5C48D5B5A27DCDD4DA341F7176C591A5FB, StartTime=2015.10.15-06.54.55, HierarchicalDDC, Duration=0.008453ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId0A87661A4B813043532CAAB3537512D7_56, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_315FAD6D4390607D259D4CBB02149__D88DBC5C48D5B5A27DCDD4DA341F7176C591A5FB, StartTime=2015.10.15-06.54.55, HierarchicalDDC, DataSize=7493 bytes, Retrieved=true, Duration=0.134636ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId0A87661A4B813043532CAAB3537512D7_57, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_315FAD6D4390607D259D4CBB02149__B3E8551A7C8AE3BB624F7403BBB940E8E2B28322, StartTime=2015.10.15-06.54.55, HierarchicalDDC, DataSize=4194569 bytes, Retrieved=true, Duration=28.620590ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_140, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/ThirdPersonShooter2/Content/FPWeapon/Materials/MaterialLayers/T_ML_Aluminum01.uasset, FlushAsyncLoading=0.013888ms, FlushStreamingFunc=0.004224ms, BlockTillAllRequestsFinished=0.004526ms, ResetLoadersForSaveUnMarkAllObjects=0.358023ms, TagPackageExports=0.070337ms, BeginCacheForCookedPlatformData=0.031091ms, SerializeImports=0.044677ms, GatherLocalizableTextData=0.002116ms, MarkNames=0.003319ms, SerializeSummary=0.008754ms, SerializeNames=0.014491ms, SerializeGatherableTextData=0.001810ms, BuildExportMap=0.008754ms, SortExportsNonSeekfree=0.004828ms, SortExportsSeekfreeConstructor=0.008151ms, SortExportsSeekfreeInner=0.233047ms, SortExportsSeekfree=0.004526ms, BuildDependencyMap=0.006039ms, SerializeImportMap=0.009660ms, SerializeExportMap=0.003625ms, SerializeDependencyMap=0.001810ms, SerializeStringAssetReferenceMap=0.001810ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.025660ms, SerializeExports=0.064600ms, SerializeBulkData=3.042277ms, AsyncWrite=3.740810ms, UnaccountedTime=1.092177ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdE3BFC82648ADBCE20A471BA8597C49E0_22, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_315FAD6D4390607D259D4CBB02149__EB4BF6094A952123C8F94095BB951C84F950EFD9, StartTime=2015.10.15-06.54.55, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=9.349614ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_29, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_315FAD6D4390607D259D4CBB02149__2E8D1FA22811FB07EA77E0A1602173D96E062591, StartTime=2015.10.15-06.54.55, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=1.624379ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_30, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_315FAD6D4390607D259D4CBB02149__0961CA06BF1893FDAB622FCD733E1DB2470687BB, StartTime=2015.10.15-06.54.55, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.392739ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_31, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_315FAD6D4390607D259D4CBB02149__E8DA98BA3C8173D4702B70CA2E9187F915D75E23, StartTime=2015.10.15-06.54.55, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.137955ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdA5ADDBBF44DF5CF2CF2CE183BFF07441_225, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_7F4970AF407237B338721894AC7C55A6___B8E76038B1FAF49B2983EFFD6E7B86CBF6237101, StartTime=2015.10.15-06.54.55, HierarchicalDDC, Duration=0.011776ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdE3BFC82648ADBCE20A471BA8597C49E0_23, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_7F4970AF407237B338721894AC7C55A6___B8E76038B1FAF49B2983EFFD6E7B86CBF6237101, StartTime=2015.10.15-06.54.55, HierarchicalDDC, DataSize=7468 bytes, Retrieved=true, Duration=0.143692ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId0A87661A4B813043532CAAB3537512D7_58, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_7F4970AF407237B338721894AC7C55A6___AD36A6067FB8A01F31F3AF4C8946399C517CF391, StartTime=2015.10.15-06.54.55, HierarchicalDDC, DataSize=4194565 bytes, Retrieved=true, Duration=30.391079ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_141, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/ThirdPersonShooter2/Content/FPWeapon/Materials/MaterialLayers/T_ML_Aluminum01_N.uasset, FlushAsyncLoading=0.018716ms, FlushStreamingFunc=0.003923ms, BlockTillAllRequestsFinished=0.003323ms, ResetLoadersForSaveUnMarkAllObjects=0.191689ms, TagPackageExports=0.068225ms, BeginCacheForCookedPlatformData=0.025656ms, SerializeImports=0.041056ms, GatherLocalizableTextData=0.002112ms, MarkNames=0.009660ms, SerializeSummary=0.007849ms, SerializeNames=0.017207ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.007246ms, SortExportsNonSeekfree=0.003017ms, SortExportsSeekfreeConstructor=0.007547ms, SortExportsSeekfreeInner=0.128295ms, SortExportsSeekfree=0.002116ms, BuildDependencyMap=0.004828ms, SerializeImportMap=0.010565ms, SerializeExportMap=0.003017ms, SerializeDependencyMap=0.001810ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014793ms, SerializeExports=0.038035ms, SerializeBulkData=3.073976ms, AsyncWrite=2.705689ms, UnaccountedTime=1.232244ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_32, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_7F4970AF407237B338721894AC7C55A6___4860EF7BC752CBE02CCB2705BF8CB48A698E4BD9, StartTime=2015.10.15-06.54.55, HierarchicalDDC, DataSize=1048837 bytes, Retrieved=true, Duration=7.295970ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_33, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_7F4970AF407237B338721894AC7C55A6___5A0BB6E1D372F839D324E10225DE8469984B21FA, StartTime=2015.10.15-06.54.55, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=1.726411ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_34, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_7F4970AF407237B338721894AC7C55A6___4A2C3032BACEEE299B3642FEDA89B93B1EE78D43, StartTime=2015.10.15-06.54.55, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.431679ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_35, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_7F4970AF407237B338721894AC7C55A6___F3E2FBA30778DC84BB0F5ED8A50653CF9CD5C95F, StartTime=2015.10.15-06.54.55, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.116523ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdA5ADDBBF44DF5CF2CF2CE183BFF07441_226, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_6160FE5F4633CE56368CA093BB5E41F__04E13BFA517281BFE7EB50116FD59CC66F834974, StartTime=2015.10.15-06.54.55, HierarchicalDDC, Duration=0.152748ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdA5ADDBBF44DF5CF2CF2CE183BFF07441_227, CachedDataProbablyExists, Parent=DDCTransactionIdA5ADDBBF44DF5CF2CF2CE183BFF07441_226, StartTime=2015.10.15-06.54.55, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.134032ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId0A87661A4B813043532CAAB3537512D7_59, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_6160FE5F4633CE56368CA093BB5E41F__04E13BFA517281BFE7EB50116FD59CC66F834974, StartTime=2015.10.15-06.54.55, HierarchicalDDC, DataSize=23251 bytes, Retrieved=true, Duration=55.865242ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId0A87661A4B813043532CAAB3537512D7_60, CachedDataProbablyExists, Parent=DDCTransactionId0A87661A4B813043532CAAB3537512D7_59, StartTime=2015.10.15-06.54.55, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.143085ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId0A87661A4B813043532CAAB3537512D7_61, GetCachedData, Parent=DDCTransactionId0A87661A4B813043532CAAB3537512D7_59, StartTime=2015.10.15-06.54.55, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=55.669029ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_142, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/ThirdPersonShooter2/Content/FPWeapon/Textures/T_FPGun_AO.uasset, FlushAsyncLoading=0.020225ms, FlushStreamingFunc=0.004832ms, BlockTillAllRequestsFinished=0.004224ms, ResetLoadersForSaveUnMarkAllObjects=0.334475ms, TagPackageExports=0.064600ms, BeginCacheForCookedPlatformData=0.025660ms, SerializeImports=0.038940ms, GatherLocalizableTextData=0.001810ms, MarkNames=0.003017ms, SerializeSummary=0.007246ms, SerializeNames=0.012983ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.006337ms, SortExportsNonSeekfree=0.003021ms, SortExportsSeekfreeConstructor=0.007246ms, SortExportsSeekfreeInner=0.122257ms, SortExportsSeekfree=0.001810ms, BuildDependencyMap=0.004832ms, SerializeImportMap=0.003926ms, SerializeExportMap=0.002414ms, SerializeDependencyMap=0.001512ms, SerializeStringAssetReferenceMap=0.001207ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014488ms, SerializeExports=0.040755ms, SerializeBulkData=0.381868ms, AsyncWrite=0.720572ms, UnaccountedTime=0.262931ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdE3BFC82648ADBCE20A471BA8597C49E0_24, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_6160FE5F4633CE56368CA093BB5E41F__5763D4ADECB09A19E59091F66BD192D841BF85D1, StartTime=2015.10.15-06.54.55, HierarchicalDDC, DataSize=1048837 bytes, Retrieved=true, Duration=299.923340ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_36, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_6160FE5F4633CE56368CA093BB5E41F__1174525672C214667D24328E55D32224A1C6114F, StartTime=2015.10.15-06.54.55, HierarchicalDDC, DataSize=262405 bytes, Retrieved=true, Duration=229.572098ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdE3BFC82648ADBCE20A471BA8597C49E0_25, CachedDataProbablyExists, Parent=DDCTransactionIdE3BFC82648ADBCE20A471BA8597C49E0_24, StartTime=2015.10.15-06.54.55, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.155162ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_37, CachedDataProbablyExists, Parent=DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_36, StartTime=2015.10.15-06.54.55, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.145502ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdE3BFC82648ADBCE20A471BA8597C49E0_26, GetCachedData, Parent=DDCTransactionIdE3BFC82648ADBCE20A471BA8597C49E0_24, StartTime=2015.10.15-06.54.55, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=299.110077ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_38, GetCachedData, Parent=DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_36, StartTime=2015.10.15-06.54.55, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=229.215576ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_39, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_6160FE5F4633CE56368CA093BB5E41F__FB50167897D02F731D2410320CCACF33CD8AFE77, StartTime=2015.10.15-06.54.55, HierarchicalDDC, DataSize=65797 bytes, Retrieved=true, Duration=63.044994ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_40, CachedDataProbablyExists, Parent=DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_39, StartTime=2015.10.15-06.54.55, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.142179ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_41, GetCachedData, Parent=DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_39, StartTime=2015.10.15-06.54.55, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=62.828247ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdA5ADDBBF44DF5CF2CF2CE183BFF07441_228, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_4D1374824EC1339D06A5EEBD9E37A__F7B117126AB761AA7EA946E18669A13F214AE3D2, StartTime=2015.10.15-06.54.55, HierarchicalDDC, Duration=0.145502ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdA5ADDBBF44DF5CF2CF2CE183BFF07441_229, CachedDataProbablyExists, Parent=DDCTransactionIdA5ADDBBF44DF5CF2CF2CE183BFF07441_228, StartTime=2015.10.15-06.54.55, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.127390ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdE3BFC82648ADBCE20A471BA8597C49E0_27, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_4D1374824EC1339D06A5EEBD9E37A__F7B117126AB761AA7EA946E18669A13F214AE3D2, StartTime=2015.10.15-06.54.55, HierarchicalDDC, DataSize=7493 bytes, Retrieved=true, Duration=13.750624ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdE3BFC82648ADBCE20A471BA8597C49E0_28, CachedDataProbablyExists, Parent=DDCTransactionIdE3BFC82648ADBCE20A471BA8597C49E0_27, StartTime=2015.10.15-06.54.55, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.118032ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdE3BFC82648ADBCE20A471BA8597C49E0_29, GetCachedData, Parent=DDCTransactionIdE3BFC82648ADBCE20A471BA8597C49E0_27, StartTime=2015.10.15-06.54.55, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=13.588820ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_143, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/ThirdPersonShooter2/Content/FPWeapon/Textures/T_FPGun_M.uasset, FlushAsyncLoading=0.010569ms, FlushStreamingFunc=0.003621ms, BlockTillAllRequestsFinished=0.003319ms, ResetLoadersForSaveUnMarkAllObjects=0.162106ms, TagPackageExports=0.093281ms, BeginCacheForCookedPlatformData=0.035621ms, SerializeImports=0.061277ms, GatherLocalizableTextData=0.003323ms, MarkNames=0.004526ms, SerializeSummary=0.010565ms, SerializeNames=0.020530ms, SerializeGatherableTextData=0.002414ms, BuildExportMap=0.010565ms, SortExportsNonSeekfree=0.004228ms, SortExportsSeekfreeConstructor=0.008754ms, SortExportsSeekfreeInner=0.171162ms, SortExportsSeekfree=0.002414ms, BuildDependencyMap=0.006642ms, SerializeImportMap=0.004224ms, SerializeExportMap=0.002112ms, SerializeDependencyMap=0.002112ms, SerializeStringAssetReferenceMap=0.001814ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019018ms, SerializeExports=0.046488ms, SerializeBulkData=0.133429ms, AsyncWrite=0.211012ms, UnaccountedTime=1.028180ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId0A87661A4B813043532CAAB3537512D7_62, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_4D1374824EC1339D06A5EEBD9E37A__5DBB8CCD437B35F80858B79D96FDC2BE85DE032D, StartTime=2015.10.15-06.54.55, HierarchicalDDC, DataSize=4194569 bytes, Retrieved=true, Duration=250.986664ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_42, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_4D1374824EC1339D06A5EEBD9E37A__D31807E26CB1A21CE9A63AFD813DC32F19BA862B, StartTime=2015.10.15-06.54.55, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=79.153549ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_43, CachedDataProbablyExists, Parent=DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_42, StartTime=2015.10.15-06.54.55, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.213120ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId0A87661A4B813043532CAAB3537512D7_63, CachedDataProbablyExists, Parent=DDCTransactionId0A87661A4B813043532CAAB3537512D7_62, StartTime=2015.10.15-06.54.55, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.257496ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_44, GetCachedData, Parent=DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_42, StartTime=2015.10.15-06.54.55, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=78.214722ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId0A87661A4B813043532CAAB3537512D7_64, GetCachedData, Parent=DDCTransactionId0A87661A4B813043532CAAB3537512D7_62, StartTime=2015.10.15-06.54.55, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=247.443588ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_45, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_4D1374824EC1339D06A5EEBD9E37A__38158E3A0518D7078AE589BCC16F2FFC9C8777AB, StartTime=2015.10.15-06.54.55, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=34.209473ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_46, CachedDataProbablyExists, Parent=DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_45, StartTime=2015.10.15-06.54.55, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.156675ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_47, GetCachedData, Parent=DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_45, StartTime=2015.10.15-06.54.55, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=33.839069ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_48, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_4D1374824EC1339D06A5EEBD9E37A__EA41D3FA9A684018B004E7C55DEDC341ABD0EF20, StartTime=2015.10.15-06.54.55, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=8.823145ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_49, CachedDataProbablyExists, Parent=DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_48, StartTime=2015.10.15-06.54.55, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.137653ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_50, GetCachedData, Parent=DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_48, StartTime=2015.10.15-06.54.55, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=8.609119ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_51, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_4D1374824EC1339D06A5EEBD9E37A__6104245E18A328BD11AE3BC69F37D0176DB21997, StartTime=2015.10.15-06.54.55, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=13.316229ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_52, CachedDataProbablyExists, Parent=DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_51, StartTime=2015.10.15-06.54.55, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.112597ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_53, GetCachedData, Parent=DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_51, StartTime=2015.10.15-06.54.55, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=13.163179ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdA5ADDBBF44DF5CF2CF2CE183BFF07441_230, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_0DABF3BE4A6A8F625DFAFDAD977CA77A___3E9FB6A43D6FCDECB38330BE3784CAD88281BA18, StartTime=2015.10.15-06.54.56, HierarchicalDDC, Duration=0.009358ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
