DDCTransactionId3B1DC2334314B23E14CBC9921DAAFC2A_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.10.15-06.46.35, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.877246ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionIdF00D5A6A47FC1236B85EFFABCA9FD258_67, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_833117354EAEAA713F0946BF0BC48B17__EB3A440F78D412A264F8CF802C15A9C6B5EA5F72, StartTime=2015.10.15-06.47.47, HierarchicalDDC, DataSize=4143 bytes, Retrieved=true, Duration=30.730080ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionIdF00D5A6A47FC1236B85EFFABCA9FD258_68, CachedDataProbablyExists, Parent=DDCTransactionIdF00D5A6A47FC1236B85EFFABCA9FD258_67, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.107467ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionIdF00D5A6A47FC1236B85EFFABCA9FD258_69, GetCachedData, Parent=DDCTransactionIdF00D5A6A47FC1236B85EFFABCA9FD258_67, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=30.572504ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_157, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/ThirdPersonShooter2/Content/AnimationAssets/UE4_Mannequin/Materials/MaterialLayers/T_ML_Aluminum01.uasset, FlushAsyncLoading=0.010565ms, FlushStreamingFunc=0.003017ms, BlockTillAllRequestsFinished=0.002719ms, ResetLoadersForSaveUnMarkAllObjects=0.112899ms, TagPackageExports=0.069734ms, BeginCacheForCookedPlatformData=0.027169ms, SerializeImports=0.041656ms, GatherLocalizableTextData=0.002418ms, MarkNames=0.003017ms, SerializeSummary=0.007849ms, SerializeNames=0.014488ms, SerializeGatherableTextData=0.001207ms, BuildExportMap=0.007849ms, SortExportsNonSeekfree=0.003021ms, SortExportsSeekfreeConstructor=0.007547ms, SortExportsSeekfreeInner=0.137050ms, SortExportsSeekfree=0.002112ms, BuildDependencyMap=0.005435ms, SerializeImportMap=0.003021ms, SerializeExportMap=0.002112ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014190ms, SerializeExports=0.038940ms, SerializeBulkData=0.028376ms, AsyncWrite=0.123769ms, UnaccountedTime=0.267759ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_83, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_833117354EAEAA713F0946BF0BC48B17__8449C2743D430F2B71A10E0A68D850546705E32E, StartTime=2015.10.15-06.47.47, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=69.343880ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_55, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_833117354EAEAA713F0946BF0BC48B17__B78AE1ABC144311977866FC4B3D1C140C72B1A8A, StartTime=2015.10.15-06.47.47, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=34.824387ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_84, CachedDataProbablyExists, Parent=DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_83, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=45.012604ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_56, CachedDataProbablyExists, Parent=DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_55, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=9.767406ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_57, GetCachedData, Parent=DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_55, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=24.987850ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_58, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_833117354EAEAA713F0946BF0BC48B17__42607D1F828CA9F5CE3A42417E3FA3FD8EF954C3, StartTime=2015.10.15-06.47.47, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=30.548655ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_59, CachedDataProbablyExists, Parent=DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_58, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=14.562059ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_85, GetCachedData, Parent=DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_83, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=24.203886ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_60, GetCachedData, Parent=DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_58, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=15.939504ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId3B1DC2334314B23E14CBC9921DAAFC2A_224, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_79768323498DD9B801C451B7A1CFBF00___CCD6E05ECAD5F0235F32C56F59ADDD9EF20BD78C, StartTime=2015.10.15-06.47.47, HierarchicalDDC, Duration=7.977299ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId3B1DC2334314B23E14CBC9921DAAFC2A_225, CachedDataProbablyExists, Parent=DDCTransactionId3B1DC2334314B23E14CBC9921DAAFC2A_224, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=7.917829ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_158, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/ThirdPersonShooter2/Content/AnimationAssets/UE4_Mannequin/Materials/MaterialLayers/T_ML_Aluminum01_N.uasset, FlushAsyncLoading=0.012681ms, FlushStreamingFunc=0.003923ms, BlockTillAllRequestsFinished=0.003319ms, ResetLoadersForSaveUnMarkAllObjects=0.124071ms, TagPackageExports=0.066113ms, BeginCacheForCookedPlatformData=0.026867ms, SerializeImports=0.041354ms, GatherLocalizableTextData=0.002116ms, MarkNames=0.003621ms, SerializeSummary=0.007547ms, SerializeNames=0.017509ms, SerializeGatherableTextData=0.001810ms, BuildExportMap=0.006944ms, SortExportsNonSeekfree=0.003017ms, SortExportsSeekfreeConstructor=0.007246ms, SortExportsSeekfreeInner=0.129804ms, SortExportsSeekfree=0.002112ms, BuildDependencyMap=0.005133ms, SerializeImportMap=0.003021ms, SerializeExportMap=0.001810ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011772ms, SerializeExports=0.038337ms, SerializeBulkData=0.053734ms, AsyncWrite=0.128899ms, UnaccountedTime=0.203162ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_86, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_79768323498DD9B801C451B7A1CFBF00___CCD6E05ECAD5F0235F32C56F59ADDD9EF20BD78C, StartTime=2015.10.15-06.47.47, HierarchicalDDC, DataSize=6882 bytes, Retrieved=true, Duration=62.493473ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_87, CachedDataProbablyExists, Parent=DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_86, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.162710ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_88, GetCachedData, Parent=DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_86, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=62.256500ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_61, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_79768323498DD9B801C451B7A1CFBF00___579435DEF93BD27FB9394C680E47585BD2604483, StartTime=2015.10.15-06.47.47, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=47.074398ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionIdF00D5A6A47FC1236B85EFFABCA9FD258_70, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_79768323498DD9B801C451B7A1CFBF00___047ECB8D6558C12BDE51E64E0A764E54A888C6A1, StartTime=2015.10.15-06.47.47, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=69.829292ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionIdF00D5A6A47FC1236B85EFFABCA9FD258_71, CachedDataProbablyExists, Parent=DDCTransactionIdF00D5A6A47FC1236B85EFFABCA9FD258_70, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=14.174152ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_62, CachedDataProbablyExists, Parent=DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_61, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=22.731651ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionIdF00D5A6A47FC1236B85EFFABCA9FD258_72, GetCachedData, Parent=DDCTransactionIdF00D5A6A47FC1236B85EFFABCA9FD258_70, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=55.435680ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_63, GetCachedData, Parent=DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_61, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=24.259731ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_64, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_79768323498DD9B801C451B7A1CFBF00___FD1CB17123F06E371A94FB38BF9F273F17629837, StartTime=2015.10.15-06.47.47, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=16.992136ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_65, CachedDataProbablyExists, Parent=DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_64, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=5.553260ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_66, GetCachedData, Parent=DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_64, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=11.368845ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId3B1DC2334314B23E14CBC9921DAAFC2A_226, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_96B64D9C4BA70056DD03FB9C5C579350___80EA579238390FE84E9DA8C0404EAA6F38BE3EDF, StartTime=2015.10.15-06.47.47, HierarchicalDDC, Duration=9.634581ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId3B1DC2334314B23E14CBC9921DAAFC2A_227, CachedDataProbablyExists, Parent=DDCTransactionId3B1DC2334314B23E14CBC9921DAAFC2A_226, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=9.613149ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionIdF00D5A6A47FC1236B85EFFABCA9FD258_73, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_96B64D9C4BA70056DD03FB9C5C579350___80EA579238390FE84E9DA8C0404EAA6F38BE3EDF, StartTime=2015.10.15-06.47.47, HierarchicalDDC, DataSize=7468 bytes, Retrieved=true, Duration=43.433205ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionIdF00D5A6A47FC1236B85EFFABCA9FD258_74, CachedDataProbablyExists, Parent=DDCTransactionIdF00D5A6A47FC1236B85EFFABCA9FD258_73, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.138864ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionIdF00D5A6A47FC1236B85EFFABCA9FD258_75, GetCachedData, Parent=DDCTransactionIdF00D5A6A47FC1236B85EFFABCA9FD258_73, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=43.253288ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_159, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/ThirdPersonShooter2/Content/AnimationAssets/UE4_Mannequin/Textures/UE4_Mannequin__normals.uasset, FlushAsyncLoading=0.011772ms, FlushStreamingFunc=0.003621ms, BlockTillAllRequestsFinished=0.003021ms, ResetLoadersForSaveUnMarkAllObjects=0.132218ms, TagPackageExports=0.067919ms, BeginCacheForCookedPlatformData=0.025660ms, SerializeImports=0.040147ms, GatherLocalizableTextData=0.002116ms, MarkNames=0.003621ms, SerializeSummary=0.007547ms, SerializeNames=0.016905ms, SerializeGatherableTextData=0.001810ms, BuildExportMap=0.006944ms, SortExportsNonSeekfree=0.003017ms, SortExportsSeekfreeConstructor=0.007849ms, SortExportsSeekfreeInner=0.127088ms, SortExportsSeekfree=0.002112ms, BuildDependencyMap=0.004832ms, SerializeImportMap=0.013582ms, SerializeExportMap=0.003021ms, SerializeDependencyMap=0.001512ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014488ms, SerializeExports=0.038039ms, SerializeBulkData=3.530406ms, AsyncWrite=2.784476ms, UnaccountedTime=1.013689ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_67, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_96B64D9C4BA70056DD03FB9C5C579350___51820BF7125BC8ADA73F67F35EEE471566599C1A, StartTime=2015.10.15-06.47.47, HierarchicalDDC, DataSize=1048837 bytes, Retrieved=true, Duration=56.893120ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_89, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_96B64D9C4BA70056DD03FB9C5C579350___6DB7AC949E1E15073B690EBB0292D4984ABB9E89, StartTime=2015.10.15-06.47.47, HierarchicalDDC, DataSize=4194565 bytes, Retrieved=true, Duration=170.053879ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_68, CachedDataProbablyExists, Parent=DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_67, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=11.751920ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_90, CachedDataProbablyExists, Parent=DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_89, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=22.628710ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_69, GetCachedData, Parent=DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_67, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=44.428776ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_91, GetCachedData, Parent=DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_89, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=144.712234ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_70, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_96B64D9C4BA70056DD03FB9C5C579350___4F51C2A2CBEFD6FAD8D67D833C52AC0EDE6CE636, StartTime=2015.10.15-06.47.47, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=38.006428ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_71, CachedDataProbablyExists, Parent=DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_70, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=10.895204ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_72, GetCachedData, Parent=DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_70, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=26.905951ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_73, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_96B64D9C4BA70056DD03FB9C5C579350___C993D6B0463E5BE22A6312F1E8C1F367EF962063, StartTime=2015.10.15-06.47.47, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=21.248545ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_74, CachedDataProbablyExists, Parent=DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_73, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=7.346083ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_75, GetCachedData, Parent=DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_73, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=13.803150ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_76, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_96B64D9C4BA70056DD03FB9C5C579350___456B2D34C009323539A89D242D676582440757CA, StartTime=2015.10.15-06.47.47, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=20.931881ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_77, CachedDataProbablyExists, Parent=DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_76, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=17.487511ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_78, GetCachedData, Parent=DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_76, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=3.377356ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId3B1DC2334314B23E14CBC9921DAAFC2A_228, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1ED776AD433B0CF640901994F35C6__8E2FC270A83530AAE29D3C869E69B22AFF7C1673, StartTime=2015.10.15-06.47.47, HierarchicalDDC, Duration=27.228653ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId3B1DC2334314B23E14CBC9921DAAFC2A_229, CachedDataProbablyExists, Parent=DDCTransactionId3B1DC2334314B23E14CBC9921DAAFC2A_228, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=27.200581ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_92, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1ED776AD433B0CF640901994F35C6__8E2FC270A83530AAE29D3C869E69B22AFF7C1673, StartTime=2015.10.15-06.47.47, HierarchicalDDC, DataSize=4452 bytes, Retrieved=true, Duration=4.189696ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_93, CachedDataProbablyExists, Parent=DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_92, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.122257ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_94, GetCachedData, Parent=DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_92, StartTime=2015.10.15-06.47.47, FileDDCPath=C:/Users/Charles/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=4.032723ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_160, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/ThirdPersonShooter2/Content/AnimationAssets/UE4_Mannequin/Textures/UE4_Mannequin_MAT_MASKA.uasset, FlushAsyncLoading=0.011168ms, FlushStreamingFunc=0.003625ms, BlockTillAllRequestsFinished=0.002716ms, ResetLoadersForSaveUnMarkAllObjects=0.204369ms, TagPackageExports=0.062790ms, BeginCacheForCookedPlatformData=0.025962ms, SerializeImports=0.038944ms, GatherLocalizableTextData=0.002112ms, MarkNames=0.003621ms, SerializeSummary=0.007547ms, SerializeNames=0.014190ms, SerializeGatherableTextData=0.001207ms, BuildExportMap=0.006944ms, SortExportsNonSeekfree=0.003319ms, SortExportsSeekfreeConstructor=0.007246ms, SortExportsSeekfreeInner=0.124369ms, SortExportsSeekfree=0.001814ms, BuildDependencyMap=0.004828ms, SerializeImportMap=0.003926ms, SerializeExportMap=0.002112ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013586ms, SerializeExports=0.036828ms, SerializeBulkData=0.184745ms, AsyncWrite=0.226103ms, UnaccountedTime=0.228819ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionIdF00D5A6A47FC1236B85EFFABCA9FD258_76, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1ED776AD433B0CF640901994F35C6__B20642CDEA7F1FE87AC28BE218CE08CCB8FDF9B4, StartTime=2015.10.15-06.47.47, HierarchicalDDC, DataSize=524553 bytes, Retrieved=true, Duration=70.044830ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
