DDCTransactionIdBF1AD73B4D9B5DB35D34E0B7B9EF65A7_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.10.15-07.05.41, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.822604ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_173, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/ShadedLevelColorationUnlitMateri.uasset, FlushAsyncLoading=0.023544ms, FlushStreamingFunc=0.004530ms, BlockTillAllRequestsFinished=0.004224ms, ResetLoadersForSaveUnMarkAllObjects=0.244517ms, TagPackageExports=1.221377ms, BeginCacheForCookedPlatformData=0.022642ms, SerializeImports=1.525968ms, GatherLocalizableTextData=0.004832ms, MarkNames=0.006940ms, SerializeSummary=0.107165ms, SerializeNames=0.075165ms, SerializeGatherableTextData=0.001814ms, BuildExportMap=0.046186ms, SortExportsNonSeekfree=0.147313ms, SortExportsSeekfreeConstructor=0.007246ms, SortExportsSeekfreeInner=1.747243ms, SortExportsSeekfree=0.005431ms, BuildDependencyMap=0.014491ms, SerializeImportMap=0.003926ms, SerializeExportMap=0.004526ms, SerializeDependencyMap=0.002414ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014190ms, SerializeExports=2.694823ms, SerializeBulkData=0.014488ms, AsyncWrite=0.431679ms, UnaccountedTime=0.230934ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_174, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/VertexColorMaterial.uasset, FlushAsyncLoading=0.015095ms, FlushStreamingFunc=0.003621ms, BlockTillAllRequestsFinished=0.003017ms, ResetLoadersForSaveUnMarkAllObjects=0.110183ms, TagPackageExports=0.435300ms, BeginCacheForCookedPlatformData=0.006337ms, SerializeImports=0.464283ms, GatherLocalizableTextData=0.004224ms, MarkNames=0.006039ms, SerializeSummary=0.012074ms, SerializeNames=0.072751ms, SerializeGatherableTextData=0.001814ms, BuildExportMap=0.015695ms, SortExportsNonSeekfree=0.007849ms, SortExportsSeekfreeConstructor=0.006340ms, SortExportsSeekfreeInner=0.703063ms, SortExportsSeekfree=0.003923ms, BuildDependencyMap=0.008151ms, SerializeImportMap=0.002716ms, SerializeExportMap=0.002414ms, SerializeDependencyMap=0.001810ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012983ms, SerializeExports=0.784568ms, SerializeBulkData=0.011168ms, AsyncWrite=0.173278ms, UnaccountedTime=0.246931ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_175, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/VertexColorViewMode_ColorOnly.uasset, FlushAsyncLoading=0.017811ms, FlushStreamingFunc=0.004530ms, BlockTillAllRequestsFinished=0.003923ms, ResetLoadersForSaveUnMarkAllObjects=0.247236ms, TagPackageExports=0.184145ms, BeginCacheForCookedPlatformData=0.007849ms, SerializeImports=0.164218ms, GatherLocalizableTextData=0.002716ms, MarkNames=0.004832ms, SerializeSummary=0.009358ms, SerializeNames=0.041656ms, SerializeGatherableTextData=0.001814ms, BuildExportMap=0.013582ms, SortExportsNonSeekfree=0.008151ms, SortExportsSeekfreeConstructor=0.007246ms, SortExportsSeekfreeInner=0.367984ms, SortExportsSeekfree=0.002414ms, BuildDependencyMap=0.006642ms, SerializeImportMap=0.002116ms, SerializeExportMap=0.002414ms, SerializeDependencyMap=0.001810ms, SerializeStringAssetReferenceMap=0.001512ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012979ms, SerializeExports=0.182632ms, SerializeBulkData=0.008754ms, AsyncWrite=0.204973ms, UnaccountedTime=0.248440ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_176, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/VertexColorViewMode_AlphaAsColor.uasset, FlushAsyncLoading=0.011772ms, FlushStreamingFunc=0.003625ms, BlockTillAllRequestsFinished=0.003017ms, ResetLoadersForSaveUnMarkAllObjects=0.101428ms, TagPackageExports=0.179313ms, BeginCacheForCookedPlatformData=0.006944ms, SerializeImports=0.146106ms, GatherLocalizableTextData=0.002716ms, MarkNames=0.003625ms, SerializeSummary=0.007849ms, SerializeNames=0.038940ms, SerializeGatherableTextData=0.001810ms, BuildExportMap=0.012681ms, SortExportsNonSeekfree=0.008147ms, SortExportsSeekfreeConstructor=0.006642ms, SortExportsSeekfreeInner=0.387605ms, SortExportsSeekfree=0.003625ms, BuildDependencyMap=0.006638ms, SerializeImportMap=0.002414ms, SerializeExportMap=0.001810ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012681ms, SerializeExports=0.173576ms, SerializeBulkData=0.008453ms, AsyncWrite=0.129506ms, UnaccountedTime=0.207387ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_177, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/VertexColorViewMode_RedOnly.uasset, FlushAsyncLoading=0.011776ms, FlushStreamingFunc=0.003017ms, BlockTillAllRequestsFinished=0.002716ms, ResetLoadersForSaveUnMarkAllObjects=0.091165ms, TagPackageExports=0.113204ms, BeginCacheForCookedPlatformData=0.004224ms, SerializeImports=0.131920ms, GatherLocalizableTextData=0.002414ms, MarkNames=0.003625ms, SerializeSummary=0.006940ms, SerializeNames=0.037737ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.012979ms, SortExportsNonSeekfree=0.009660ms, SortExportsSeekfreeConstructor=0.006642ms, SortExportsSeekfreeInner=0.420813ms, SortExportsSeekfree=0.003621ms, BuildDependencyMap=0.006642ms, SerializeImportMap=0.006039ms, SerializeExportMap=0.003017ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011168ms, SerializeExports=0.214633ms, SerializeBulkData=0.020526ms, AsyncWrite=0.088751ms, UnaccountedTime=0.147615ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_178, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/VertexColorViewMode_GreenOnly.uasset, FlushAsyncLoading=0.010867ms, FlushStreamingFunc=0.003017ms, BlockTillAllRequestsFinished=0.002716ms, ResetLoadersForSaveUnMarkAllObjects=0.150334ms, TagPackageExports=0.115920ms, BeginCacheForCookedPlatformData=0.004228ms, SerializeImports=0.183236ms, GatherLocalizableTextData=0.003621ms, MarkNames=0.003926ms, SerializeSummary=0.007246ms, SerializeNames=0.039242ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.012379ms, SortExportsNonSeekfree=0.007544ms, SortExportsSeekfreeConstructor=0.006340ms, SortExportsSeekfreeInner=0.341419ms, SortExportsSeekfree=0.002112ms, BuildDependencyMap=0.006039ms, SerializeImportMap=0.002414ms, SerializeExportMap=0.002112ms, SerializeDependencyMap=0.001512ms, SerializeStringAssetReferenceMap=0.001207ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010565ms, SerializeExports=0.170257ms, SerializeBulkData=0.007547ms, AsyncWrite=0.070337ms, UnaccountedTime=0.124071ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_179, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/VertexColorViewMode_BlueOnly.uasset, FlushAsyncLoading=0.012077ms, FlushStreamingFunc=0.003319ms, BlockTillAllRequestsFinished=0.003017ms, ResetLoadersForSaveUnMarkAllObjects=0.091169ms, TagPackageExports=0.111993ms, BeginCacheForCookedPlatformData=0.004228ms, SerializeImports=0.127692ms, GatherLocalizableTextData=0.002112ms, MarkNames=0.003319ms, SerializeSummary=0.006944ms, SerializeNames=0.037130ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.011776ms, SortExportsNonSeekfree=0.008453ms, SortExportsSeekfreeConstructor=0.007246ms, SortExportsSeekfreeInner=0.366170ms, SortExportsSeekfree=0.002716ms, BuildDependencyMap=0.006340ms, SerializeImportMap=0.002414ms, SerializeExportMap=0.001810ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009660ms, SerializeExports=0.176597ms, SerializeBulkData=0.007547ms, AsyncWrite=0.070941ms, UnaccountedTime=0.195313ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_180, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/BoneWeightMaterial.uasset, FlushAsyncLoading=0.011168ms, FlushStreamingFunc=0.003319ms, BlockTillAllRequestsFinished=0.002719ms, ResetLoadersForSaveUnMarkAllObjects=0.257798ms, TagPackageExports=0.813849ms, BeginCacheForCookedPlatformData=0.007849ms, SerializeImports=0.780042ms, GatherLocalizableTextData=0.003621ms, MarkNames=0.004828ms, SerializeSummary=0.008453ms, SerializeNames=0.057962ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.022035ms, SortExportsNonSeekfree=0.011776ms, SortExportsSeekfreeConstructor=0.006337ms, SortExportsSeekfreeInner=1.070444ms, SortExportsSeekfree=0.004228ms, BuildDependencyMap=0.007845ms, SerializeImportMap=0.003323ms, SerializeExportMap=0.002414ms, SerializeDependencyMap=0.001810ms, SerializeStringAssetReferenceMap=0.001211ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014789ms, SerializeExports=1.353297ms, SerializeBulkData=0.010565ms, AsyncWrite=1.056857ms, UnaccountedTime=0.194408ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionIdBF1AD73B4D9B5DB35D34E0B7B9EF65A7_242, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_300F91D746B84377794E1FA74622CC3__0CF773674540940F3B26ED33054647E44CAC1F0D, StartTime=2015.10.15-07.05.52, HierarchicalDDC, Duration=0.010565ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionId8C6A62B149987F6B4656E489D3DA9121_90, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_300F91D746B84377794E1FA74622CC3__0CF773674540940F3B26ED33054647E44CAC1F0D, StartTime=2015.10.15-07.05.52, HierarchicalDDC, DataSize=1909 bytes, Retrieved=true, Duration=0.179917ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionId093DFB084F5078E3D7FB47AF85D67459_114, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_300F91D746B84377794E1FA74622CC3__C63D40BDCBDD34BF7686F4DE7E8E3F79E3975346, StartTime=2015.10.15-07.05.52, HierarchicalDDC, DataSize=2307 bytes, Retrieved=true, Duration=0.049204ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionId093DFB084F5078E3D7FB47AF85D67459_115, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_300F91D746B84377794E1FA74622CC3__51E0BAA5DE2C6204E477108FEF679A79290291B4, StartTime=2015.10.15-07.05.52, HierarchicalDDC, DataSize=1283 bytes, Retrieved=true, Duration=0.040449ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionId093DFB084F5078E3D7FB47AF85D67459_116, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_300F91D746B84377794E1FA74622CC3__377AF1476D1F084F5702571C4DF930106762A4A4, StartTime=2015.10.15-07.05.52, HierarchicalDDC, DataSize=771 bytes, Retrieved=true, Duration=0.026565ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_181, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/HeatmapGradient.uasset, FlushAsyncLoading=0.010263ms, FlushStreamingFunc=0.003319ms, BlockTillAllRequestsFinished=0.003021ms, ResetLoadersForSaveUnMarkAllObjects=0.095692ms, TagPackageExports=0.034716ms, BeginCacheForCookedPlatformData=0.025053ms, SerializeImports=0.036526ms, GatherLocalizableTextData=0.001814ms, MarkNames=0.002716ms, SerializeSummary=0.006340ms, SerializeNames=0.012375ms, SerializeGatherableTextData=0.001207ms, BuildExportMap=0.006340ms, SortExportsNonSeekfree=0.002716ms, SortExportsSeekfreeConstructor=0.006944ms, SortExportsSeekfreeInner=0.122257ms, SortExportsSeekfree=0.001814ms, BuildDependencyMap=0.004224ms, SerializeImportMap=0.002414ms, SerializeExportMap=0.001509ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008754ms, SerializeExports=0.035319ms, SerializeBulkData=0.008754ms, AsyncWrite=0.054941ms, UnaccountedTime=0.163313ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_182, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/PhAT_JointLimitMaterial.uasset, FlushAsyncLoading=0.010565ms, FlushStreamingFunc=0.003021ms, BlockTillAllRequestsFinished=0.002716ms, ResetLoadersForSaveUnMarkAllObjects=0.218555ms, TagPackageExports=0.213422ms, BeginCacheForCookedPlatformData=0.006340ms, SerializeImports=0.151541ms, GatherLocalizableTextData=0.002414ms, MarkNames=0.004228ms, SerializeSummary=0.006337ms, SerializeNames=0.047699ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.016604ms, SortExportsNonSeekfree=0.017203ms, SortExportsSeekfreeConstructor=0.009056ms, SortExportsSeekfreeInner=0.550315ms, SortExportsSeekfree=0.003323ms, BuildDependencyMap=0.009056ms, SerializeImportMap=0.002716ms, SerializeExportMap=0.002418ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016000ms, SerializeExports=0.200443ms, SerializeBulkData=0.009358ms, AsyncWrite=0.359528ms, UnaccountedTime=0.118639ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_183, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/PreviewShadowIndicatorMaterial.uasset, FlushAsyncLoading=0.011470ms, FlushStreamingFunc=0.003323ms, BlockTillAllRequestsFinished=0.002716ms, ResetLoadersForSaveUnMarkAllObjects=0.089355ms, TagPackageExports=0.167843ms, BeginCacheForCookedPlatformData=0.004526ms, SerializeImports=0.183843ms, GatherLocalizableTextData=0.002414ms, MarkNames=0.003923ms, SerializeSummary=0.006340ms, SerializeNames=0.052527ms, SerializeGatherableTextData=0.001810ms, BuildExportMap=0.017207ms, SortExportsNonSeekfree=0.008151ms, SortExportsSeekfreeConstructor=0.006340ms, SortExportsSeekfreeInner=0.479978ms, SortExportsSeekfree=0.002716ms, BuildDependencyMap=0.006340ms, SerializeImportMap=0.003021ms, SerializeExportMap=0.002414ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001207ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009358ms, SerializeExports=0.389114ms, SerializeBulkData=0.010867ms, AsyncWrite=0.098411ms, UnaccountedTime=0.175387ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionIdBF1AD73B4D9B5DB35D34E0B7B9EF65A7_243, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_EFCCE016429008D9D6575CB3A2DF598__39BAC2122003850C17C596FDCC86C3D212DE5A4A, StartTime=2015.10.15-07.05.52, HierarchicalDDC, Duration=0.008151ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionId093DFB084F5078E3D7FB47AF85D67459_117, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_EFCCE016429008D9D6575CB3A2DF598__39BAC2122003850C17C596FDCC86C3D212DE5A4A, StartTime=2015.10.15-07.05.52, HierarchicalDDC, DataSize=23251 bytes, Retrieved=true, Duration=0.144295ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionId093DFB084F5078E3D7FB47AF85D67459_118, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_EFCCE016429008D9D6575CB3A2DF598__16171D0A279E1163332B683EBEBC3BC1F3E98016, StartTime=2015.10.15-07.05.52, HierarchicalDDC, DataSize=1048837 bytes, Retrieved=true, Duration=2.200656ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_184, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/PreviewShadowIndicator.uasset, FlushAsyncLoading=0.031397ms, FlushStreamingFunc=0.008151ms, BlockTillAllRequestsFinished=0.005130ms, ResetLoadersForSaveUnMarkAllObjects=0.184748ms, TagPackageExports=0.103541ms, BeginCacheForCookedPlatformData=0.064299ms, SerializeImports=0.066716ms, GatherLocalizableTextData=0.002716ms, MarkNames=0.003319ms, SerializeSummary=0.009060ms, SerializeNames=0.016600ms, SerializeGatherableTextData=0.001512ms, BuildExportMap=0.007242ms, SortExportsNonSeekfree=0.003021ms, SortExportsSeekfreeConstructor=0.014789ms, SortExportsSeekfreeInner=0.220370ms, SortExportsSeekfree=0.002414ms, BuildDependencyMap=0.005737ms, SerializeImportMap=0.004832ms, SerializeExportMap=0.002716ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001512ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013281ms, SerializeExports=0.045583ms, SerializeBulkData=0.770379ms, AsyncWrite=1.132932ms, UnaccountedTime=0.377946ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionId8C6A62B149987F6B4656E489D3DA9121_91, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_EFCCE016429008D9D6575CB3A2DF598__C4821DF4BD82BD0E3E860F170714F74BB99AF852, StartTime=2015.10.15-07.05.52, HierarchicalDDC, DataSize=262405 bytes, Retrieved=true, Duration=0.929166ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionId8C6A62B149987F6B4656E489D3DA9121_92, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_EFCCE016429008D9D6575CB3A2DF598__77E8DEFEC5BF83A9B1B48AF3C7ACE93859F616D2, StartTime=2015.10.15-07.05.52, HierarchicalDDC, DataSize=65797 bytes, Retrieved=true, Duration=0.153050ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_185, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/EditorBrushMaterial.uasset, FlushAsyncLoading=0.012375ms, FlushStreamingFunc=0.003021ms, BlockTillAllRequestsFinished=0.002716ms, ResetLoadersForSaveUnMarkAllObjects=0.131011ms, TagPackageExports=0.134636ms, BeginCacheForCookedPlatformData=0.004224ms, SerializeImports=0.171766ms, GatherLocalizableTextData=0.003323ms, MarkNames=0.005733ms, SerializeSummary=0.008151ms, SerializeNames=0.042565ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.012979ms, SortExportsNonSeekfree=0.007849ms, SortExportsSeekfreeConstructor=0.006642ms, SortExportsSeekfreeInner=0.788189ms, SortExportsSeekfree=0.003625ms, BuildDependencyMap=0.007849ms, SerializeImportMap=0.002112ms, SerializeExportMap=0.002414ms, SerializeDependencyMap=0.002418ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016905ms, SerializeExports=0.179615ms, SerializeBulkData=0.008754ms, AsyncWrite=0.082713ms, UnaccountedTime=0.174180ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_186, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMeshes/ColorCalibrator/SM_ColorCalibrator.uasset, FlushAsyncLoading=0.012983ms, FlushStreamingFunc=0.002716ms, BlockTillAllRequestsFinished=0.002716ms, ResetLoadersForSaveUnMarkAllObjects=0.247236ms, TagPackageExports=0.067919ms, BeginCacheForCookedPlatformData=0.003625ms, SerializeImports=0.054035ms, GatherLocalizableTextData=0.002414ms, MarkNames=0.007246ms, SerializeSummary=0.006940ms, SerializeNames=0.034716ms, SerializeGatherableTextData=0.001814ms, BuildExportMap=0.054032ms, SortExportsNonSeekfree=0.006642ms, SortExportsSeekfreeConstructor=0.006340ms, SortExportsSeekfreeInner=0.588652ms, SortExportsSeekfree=0.003017ms, BuildDependencyMap=0.009056ms, SerializeImportMap=0.005133ms, SerializeExportMap=0.003319ms, SerializeDependencyMap=0.001814ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012677ms, SerializeExports=1.770485ms, SerializeBulkData=0.016000ms, AsyncWrite=1.524158ms, UnaccountedTime=0.165123ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_187, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMeshes/ColorCalibrator/M_ChromeBall.uasset, FlushAsyncLoading=0.019621ms, FlushStreamingFunc=0.003923ms, BlockTillAllRequestsFinished=0.003926ms, ResetLoadersForSaveUnMarkAllObjects=0.382774ms, TagPackageExports=0.325721ms, BeginCacheForCookedPlatformData=0.006039ms, SerializeImports=0.330854ms, GatherLocalizableTextData=0.003017ms, MarkNames=0.003621ms, SerializeSummary=0.007849ms, SerializeNames=0.051923ms, SerializeGatherableTextData=0.001810ms, BuildExportMap=0.009358ms, SortExportsNonSeekfree=0.020225ms, SortExportsSeekfreeConstructor=0.006642ms, SortExportsSeekfreeInner=0.638161ms, SortExportsSeekfree=0.003621ms, BuildDependencyMap=0.008453ms, SerializeImportMap=0.003017ms, SerializeExportMap=0.002719ms, SerializeDependencyMap=0.001810ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020530ms, SerializeExports=0.615820ms, SerializeBulkData=0.011772ms, AsyncWrite=0.112597ms, UnaccountedTime=0.135843ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_188, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMeshes/ColorCalibrator/M_ClearCoat.uasset, FlushAsyncLoading=0.011474ms, FlushStreamingFunc=0.003319ms, BlockTillAllRequestsFinished=0.002716ms, ResetLoadersForSaveUnMarkAllObjects=0.169050ms, TagPackageExports=0.207689ms, BeginCacheForCookedPlatformData=0.005133ms, SerializeImports=0.234857ms, GatherLocalizableTextData=0.002414ms, MarkNames=0.003319ms, SerializeSummary=0.006642ms, SerializeNames=0.043772ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.009056ms, SortExportsNonSeekfree=0.031091ms, SortExportsSeekfreeConstructor=0.006340ms, SortExportsSeekfreeInner=0.438623ms, SortExportsSeekfree=0.002414ms, BuildDependencyMap=0.007246ms, SerializeImportMap=0.001810ms, SerializeExportMap=0.002414ms, SerializeDependencyMap=0.001814ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012979ms, SerializeExports=0.328440ms, SerializeBulkData=0.008151ms, AsyncWrite=0.102334ms, UnaccountedTime=0.138864ms, RunGuid=RunIDB744BC844243D310B521048994977C89
